,date,temp_max,temp_min,latitude,longitude,country,region,city,notes,max_mean,max_std,max_extreme,delta_temp_std,event_label,duration
137,2025-05-28,14.313500000000031,6.50848000000002,70,130,Russia,,,,-1.4184732795698696,6.06149565513282,13.73526585826218,0.0953946310673684,138,3
138,2023-08-23,37.57153,25.31570000000005,10,30,South Sudan / Sudan,,,,30.007454387096804,2.6738003802198382,36.6919553376464,0.3289604821887588,139,3
139,2023-08-27,36.79122000000001,25.301540000000045,10,30,South Sudan / Sudan,,,,30.007454387096804,2.6738003802198382,36.6919553376464,0.0371249338910821,140,3
140,2023-09-29,38.553830000000005,25.75800000000004,10,30,South Sudan / Sudan,,,,31.073869600000023,2.4278641925376605,37.143530081344174,0.5808808923458574,141,2
141,2024-02-18,13.21243000000004,7.227800000000002,40,140,Japan,,Tokoyo,,3.3576764705882582,3.631771560335211,12.437105371426286,0.2134838647456648,142,2
142,2021-06-28,27.13214000000005,11.447100000000034,60,-130,Canada,Yukon / BC,Swift River,,15.567522500000026,3.598876530319537,24.56471382579887,0.7133965704495075,143,3
143,2021-08-01,26.80830000000003,11.578030000000012,60,-130,Canada,Yukon / BC,Swift River,,16.360488709677437,4.0019158267978305,26.365278276672015,0.1107024091714852,144,2
144,2023-05-16,19.15206000000001,3.00305000000003,60,-130,Canada,Yukon / BC,Swift River,,9.0794948387097,3.621407593801542,18.13301382321356,0.2813950516176818,145,4
145,2022-11-02,17.205399999999997,4.921660000000031,50,-90,Canada,Ontario,Savant Lake,,0.9282364666666884,5.144531929027302,13.789566289234942,0.6639736632776426,146,2
146,2023-10-02,26.96758,16.168330000000026,50,-90,Canada,Ontario,Savant Lake,,9.491948129032282,6.346045435067006,25.357061716699796,0.2537829739448123,147,2
147,2020-06-26,11.488670000000011,4.95043000000004,70,-70,Canada,Nunavut,,,1.1875413888889124,3.664172312463835,10.347972170048498,0.3113111864503156,148,3
148,2021-02-08,-10.846959999999967,-21.843069999999983,70,-70,Canada,Nunavut,,,-28.98554252941174,5.90703541588189,-14.217953989707016,0.570674416585291,149,2
149,2023-03-06,-8.758099999999956,-13.08677,70,-70,Canada,Nunavut,,,-23.498128172042986,5.542020075447162,-9.64307798342508,0.1596850916051072,150,2
150,2023-12-01,-3.6017799999999625,-7.41519999999997,70,-70,Canada,Nunavut,,,-21.248181612903203,5.79162731066255,-6.7691133362468285,0.5468814145578248,151,3
151,2025-02-13,-12.621739999999988,-19.925899999999984,70,-70,Canada,Nunavut,,,-28.98554252941174,5.90703541588189,-14.217953989707016,0.2702225189670242,152,2
152,2025-06-26,12.234250000000031,1.7536300000000438,70,-70,Canada,Nunavut,,,1.1875413888889124,3.664172312463835,10.347972170048498,0.5147896084295164,153,4
153,2023-01-04,-12.786720000000004,-20.338629999999966,80,-20,Greenland,,,,-26.184092311827932,5.2987490975646505,-12.937219567916303,0.0284028485110702,154,2
154,2023-06-28,7.708830000000035,0.4358500000000163,80,-20,Greenland,,,,-1.399066666666645,2.9041183616513364,5.861229237461696,0.6362002275581352,155,2
155,2023-07-01,8.583280000000002,5.608120000000042,80,-20,Greenland,,,,2.3443261494253114,2.055300325453383,7.482576963058769,0.5355436494169907,156,2
156,2023-08-23,6.55233000000004,2.96768000000003,80,-20,Greenland,,,,-0.2736069677419121,2.7037850803244163,6.485855733069128,0.0245856327171301,157,2
157,2025-02-27,-6.613999999999976,-13.865359999999953,80,-20,Greenland,,,,-24.89574523529409,7.0031535798798314,-7.387861285594511,0.110501829892443,158,2
158,2021-09-01,23.57595000000003,12.212800000000016,60,120,Russia,,,,11.337144600000023,4.812387515474776,23.368113388686965,0.0431878377717389,159,2
159,2023-10-11,12.747580000000028,8.548500000000047,60,120,Russia,,,,1.0953714838709887,4.067958634154792,11.265268069257967,0.3643871691065127,160,2
160,2023-06-02,29.919759999999997,14.388880000000029,-20,20,Namibia,,,,23.180832611111132,2.667592915158066,29.849814899006297,0.0262203054282571,161,2
161,2024-04-24,33.26003000000003,14.66912000000002,-20,20,Namibia,,,,27.73369772222224,2.1331326776360395,33.06652941631234,0.0907119307281562,162,2
162,2023-01-30,4.970900000000029,-10.525919999999983,30,100,China,,,,-4.976927956989224,3.82621599633218,4.588612033841226,0.099912803282738,163,2
163,2020-05-28,11.241360000000045,0.8381600000000162,60,-140,United States of America,Alaska,Yakutat,,4.628860967741958,2.4909411758133304,10.856213907275285,0.1546187025468411,164,2
164,2021-04-19,9.661800000000028,0.0584699999999998,60,-140,United States of America,Alaska,Yakutat,,1.6943438888889135,2.6884556343828936,8.415482974846148,0.4635810274176085,165,2
165,2022-07-04,17.020320000000027,6.3034000000000106,60,-140,United States of America,Alaska,Yakutat,,10.711663103448297,2.399898214348253,16.71140863931893,0.1287185259917323,166,2
166,2023-05-17,10.989340000000029,0.8962600000000407,60,-140,United States of America,Alaska,Yakutat,,4.628860967741958,2.4909411758133304,10.856213907275285,0.0534440933480801,167,3
167,2024-08-05,17.6456,7.218770000000006,60,-140,United States of America,Alaska,Yakutat,,11.009721354838735,2.277872031476007,16.70440143352875,0.4131920289926805,168,2
168,2023-12-06,9.90450000000004,-3.662329999999997,40,100,China,,Jiuquan,,-2.5562204516128797,4.595782879470504,8.933236747063381,0.2113379327111643,169,2
169,2022-12-02,0.8870500000000447,-8.05392999999998,70,-150,United States of America,Alaska,Prudhoe Bay,,-20.031074967741908,7.523998758591573,-1.2210780712629763,0.2801871902033174,170,2
170,2023-08-06,26.24380000000002,13.895039999999996,70,-150,United States of America,Alaska,Prudhoe Bay,,12.075879161290343,5.5190079115254465,25.87339894010396,0.0671137033745766,171,2
171,2024-02-14,-0.185579999999959,-6.156739999999957,70,-150,United States of America,Alaska,Prudhoe Bay,,-25.81760688235292,9.042557804368773,-3.2112123714309924,0.3345991739161729,172,2
172,2024-08-06,27.74624,15.163780000000031,70,-150,United States of America,Alaska,Prudhoe Bay,,12.075879161290343,5.5190079115254465,25.87339894010396,0.3393437896664273,173,2
173,2025-01-19,0.2205400000000281,-5.306919999999991,70,-150,United States of America,Alaska,Prudhoe Bay,,-22.86178209677417,8.490070610702096,-1.6366055700189293,0.2187432419793948,174,2
174,2022-09-01,34.90664000000004,18.795860000000005,50,60,Kazakhstan,,Aktobe,,19.87000453333336,5.656088369941491,34.01022545818709,0.158486657771619,175,3
175,2023-03-27,18.999900000000025,0.0057000000000471,50,60,Kazakhstan,,Aktobe,,1.1378166129032483,6.954126689733252,18.523133337236377,0.0685588117725154,176,2
176,2021-12-21,-5.029549999999972,-16.73679999999996,80,-80,Canada,Nunavut,,,-24.647161612903204,5.768142395362639,-10.226805624496608,0.9010276217652023,177,4
177,2021-06-22,31.505030000000033,21.14608000000004,60,40,Russia,,,,20.11249433333336,4.314742682438173,30.89935103942879,0.1403742946332517,178,3
178,2020-05-23,18.528040000000033,6.8566000000000145,70,80,Russia,,,,0.0317302150537856,4.8058148203467885,12.046267265920758,1.3487354332998518,179,2
179,2022-06-22,26.883020000000045,17.763570000000016,70,80,Russia,,,,10.10948538888891,6.176808786688762,25.551507355610816,0.2155664341202668,180,2
180,2022-05-29,0.2140400000000113,-10.714699999999992,70,-30,Greenland,,,,-11.338458010752667,4.539131045590807,0.0093696032243499,0.0450902154443134,181,2
181,2024-01-08,-9.296239999999957,-12.106419999999956,70,-30,Greenland,,,,-24.94177198924729,5.655951868129124,-10.80189231892448,0.2662067064977629,182,2
182,2023-08-26,35.529930000000036,18.356400000000008,-10,-40,Brazil,,,,28.344898967741955,2.5648622570423196,34.75705461034775,0.301332123208647,183,2
183,2021-06-26,30.919579999999996,13.475850000000037,50,-120,Canada,British Columbia,Vancouver,,17.263978833333354,5.330634819957184,30.59056588322631,0.0617213761373973,184,6
184,2024-03-18,13.136740000000032,-2.684849999999983,50,-120,Canada,British Columbia,Vancouver,,2.329997311827979,3.4502229695204902,10.955554735629203,0.6321867553603262,185,2
185,2020-12-03,23.280050000000017,11.65542000000005,30,70,Pakistan,,"Lahore, Islamabad",,15.969967935483892,2.5605375373668204,22.371311778900942,0.3549013470169992,186,2
186,2023-09-13,34.19875000000002,22.762500000000045,30,70,Pakistan,,"Lahore, Islamabad",,28.793307666666692,1.9338452181545145,33.627920712052976,0.2951783744573877,187,2
187,2020-11-30,40.01263,23.4058,-30,150,Australia,,"Brisbane, Sydney",,27.358458333333353,4.494423692679182,38.59451756503131,0.3155270913328905,188,3
188,2021-12-01,21.004080000000044,9.44840000000005,40,60,Turkmenistan / Uzbekistan,,Ashgabat,,5.2283736129032485,5.993310503976401,20.21164987284425,0.1322191010510863,189,2
189,2024-01-08,-11.63797999999997,-16.326999999999998,70,-40,Greenland,,,,-30.029377795698903,6.743538545759872,-13.17053143129922,0.227262203796977,190,3
190,2023-06-01,36.56515000000002,26.378100000000018,20,100,Thailand / Laos / Myanmar / Vietnam,,,,30.754577500000025,1.8531107448957016,35.38735436223928,0.6355775773276993,191,2
191,2020-12-05,33.36456000000004,16.063440000000014,20,10,Niger,,,,22.38342025806454,3.248828245347664,30.5054908714337,0.8800308642540704,192,2
192,2021-01-04,31.115319999999997,14.658650000000025,20,10,Niger,,,,21.540615913978517,3.5721826164289614,30.471072455050923,0.1803512345606551,193,3
193,2020-02-26,-12.051369999999965,-24.01806999999997,70,150,Russia,,,,-28.42646858823527,6.429347501712219,-12.353099833954722,0.0469300864316951,194,4
194,2023-01-30,-14.999269999999967,-36.63137999999998,70,150,Russia,,,,-30.812562903225786,5.095106021278275,-18.074797850030095,0.6036239162023423,195,2
195,2024-01-27,-17.339559999999977,-31.353169999999977,70,150,Russia,,,,-30.812562903225786,5.095106021278275,-18.074797850030095,0.1443027577757172,196,2
196,2025-02-14,-11.39892999999995,-14.259860000000003,70,150,Russia,,,,-28.42646858823527,6.429347501712219,-12.353099833954722,0.1484085023714559,197,2
197,2022-09-02,33.73586,18.349820000000022,50,70,Kazakhstan,,"Karaganda, Astana",,18.214926066666692,5.957974357013638,33.109861959200785,0.1050689384156717,198,2
198,2022-09-05,33.13552000000004,15.065330000000015,50,70,Kazakhstan,,"Karaganda, Astana",,18.214926066666692,5.957974357013638,33.109861959200785,0.004306504066949,199,2
199,2023-12-05,8.560330000000022,-6.611549999999966,40,90,China,,,,-1.3294696129032026,3.503111010350671,7.428307912973476,0.3231476489559569,200,4
200,2021-04-18,5.509900000000016,3.107970000000023,60,-150,United States of America,Alaska,Anchorage,,-2.874997833333311,3.27783509021708,5.31958989220939,0.0580596956688332,201,2
201,2022-05-28,8.368550000000027,3.05197000000004,60,-150,United States of America,Alaska,Anchorage,,0.7444183333333563,3.046711231250157,8.36119641145875,0.002413615201156,202,2
202,2022-03-28,6.77940000000001,-8.703039999999987,30,90,"Tibet (Bhutan, Bangladash)",,,,-3.7575647849462146,3.676462290846815,5.433590942170822,0.3660608898885787,203,3
203,2020-01-04,34.72660000000002,19.35720000000003,-20,30,Zimbabwe,,Harare,,26.27484413978497,3.12486717350381,34.0870120735445,0.204676836148005,204,3
204,2024-03-05,34.28573,18.25308000000001,-20,30,Zimbabwe,,Harare,,26.12178672043013,3.0379111337068427,33.716564554697236,0.1873542115790176,205,2
205,2021-02-23,17.184600000000046,-0.0425500000000056,50,10,Germay,,Frankfurt,,7.029312647058847,4.03963431574242,17.128398436414898,0.0139125374210559,206,2
206,2022-07-19,33.5018,15.92837000000003,50,10,Germay,,Frankfurt,,23.75303994252876,3.701780417778759,33.00749098697566,0.133532775377571,207,2
207,2022-12-31,15.68127000000004,11.563199999999997,50,10,Germay,,Frankfurt,,4.717687870967766,3.4479132174891443,13.337470914690629,0.6797732244015771,208,2
208,2020-07-15,34.22500000000002,20.0523,60,60,Russia,,,,22.697076379310367,4.546694591418054,34.0638128578555,0.0354514997441796,209,2
209,2023-04-25,19.04815000000002,2.6697599999999966,60,60,Russia,,,,6.362819833333356,4.050452904907443,16.488952095601967,0.6318300606081321,210,2
210,2020-05-29,14.322900000000004,3.0181200000000104,60,-160,United States of America,Alaska,,,4.696105537634431,3.7450087849257168,14.058627499948724,0.0705665901546135,211,3
211,2021-08-03,20.92587000000003,8.456320000000005,60,-160,United States of America,Alaska,,,11.617520645161314,3.040728995662376,19.219343134317256,0.561222939669122,212,2
212,2023-08-02,19.763850000000048,10.650300000000016,60,-160,United States of America,Alaska,,,11.617520645161314,3.040728995662376,19.219343134317256,0.1790711590738716,213,2
213,2024-07-22,22.19058000000001,12.828420000000053,60,-160,United States of America,Alaska,,,12.953642701149446,3.5176597237963008,21.747792010640197,0.1258757310618869,214,3
214,2020-05-21,18.308250000000044,5.981960000000015,70,100,Russia,,,,-0.6423359139784725,6.182994373460027,14.815150019671597,0.5649527994594785,215,5
215,2023-05-30,10.883200000000045,1.5553800000000138,70,70,Russia,,,,-0.0489596774193324,3.8134177779123903,9.484584767361644,0.3667616070652651,216,2
216,2023-08-05,25.189450000000026,13.816280000000006,70,70,Russia,,,,14.864016322580664,4.109241028750475,25.13711889445685,0.0127349807852686,217,3
217,2020-02-06,13.87190000000004,9.347680000000024,40,50,Azerbijan,,,,8.081677823529434,2.2933389568491074,13.815025215652202,0.024799990502049,218,2
218,2023-12-02,16.263180000000034,14.08743000000004,40,50,Azerbijan,,,,10.952823741935507,2.0207970951489744,16.004816479807946,0.1278522820585512,219,2
219,2022-03-26,23.670650000000023,3.6719000000000506,40,-110,United States of America,Utah,Ouray,,10.096271720430126,5.143105844152114,22.95403633081041,0.139334808752658,220,3
220,2025-03-27,23.864980000000003,5.162440000000004,40,-110,United States of America,Utah,Ouray,,10.096271720430126,5.143105844152114,22.95403633081041,0.1771193704336001,221,2
221,2021-01-20,-11.278300000000002,-26.759529999999984,80,-60,Greenland,,,northern Greenland,-27.520904354838684,6.096787317680615,-12.278936060637148,0.1641251381256672,222,2
222,2021-07-28,6.985860000000002,3.3586400000000367,80,-60,Greenland,,,northern Greenland,1.3536990229885284,1.8188814846139076,5.900902734523298,0.596496954119585,223,2
223,2020-04-28,18.09915000000001,3.5588600000000383,60,90,Russia,,,,3.409309500000022,5.5399222252815985,17.25911506320402,0.1516329837560649,224,2
224,2023-10-10,15.50260000000003,10.459680000000048,60,90,Russia,,,,3.0285656129032508,4.627691313624561,14.597793896964651,0.195519977828146,225,2
225,2021-10-01,31.32137,12.36596000000003,40,80,China,,,,19.81937670967744,3.401419512522714,28.322925490984225,0.881527402890664,226,2
226,2023-12-04,8.819970000000012,-6.284949999999981,40,80,China,,,,-0.7917869032257837,3.3670336302422883,7.625797172379936,0.3546661419993435,227,4
227,2024-06-16,30.01382000000001,15.211900000000014,30,80,India,,,northern,23.647801000000022,2.399526334969084,29.646616837422737,0.1530315201070729,228,2
228,2023-10-11,15.39602000000002,8.17935,60,100,Russia,,,,1.9834862580645387,4.072301818202805,12.164240803571548,0.7936001162739764,229,2
229,2022-05-19,35.25540000000001,18.827420000000014,40,-100,United States of America,Nebraska / Kansas,,,23.537179516129054,4.472162942746726,34.717586872995874,0.1202579454034426,230,2
230,2021-06-13,17.91873000000004,6.71768000000003,70,60,Russia,,,,4.860588166666688,3.1077672134877785,12.630006200386134,1.701776045728498,231,2
231,2023-07-30,20.237570000000005,10.093230000000004,70,60,Russia,,,,10.822475114942552,3.586318435348417,19.788271203313595,0.1252813448627184,232,2
232,2023-08-04,20.86190000000005,14.752280000000042,70,60,Russia,,,,11.994518258064542,3.440197449931773,20.595011882893974,0.0775793020576092,233,3
233,2023-06-22,4.422300000000007,0.401360000000011,80,20,Norway,Svalbar,,,-0.3309078888888668,1.594829189216012,3.656165084151163,0.4803868157350828,234,2
234,2023-07-06,8.037000000000035,0.8570799999999963,80,20,Norway,Svalbar,,,1.988564310344851,1.659667510997462,6.137733087838507,1.144365904361209,235,2
235,2020-05-23,12.684300000000007,6.565700000000049,70,90,Russia,,,,-1.560689784946213,4.886563419424235,10.655718763614374,0.415134535719308,236,2
236,2020-06-28,24.755899999999997,17.189570000000003,70,90,Russia,,,,7.61060766666669,6.310971089435404,23.3880353902552,0.2167439194951483,237,2
237,2022-06-22,24.06075000000004,16.326750000000004,70,90,Russia,,,,7.61060766666669,6.310971089435404,23.3880353902552,0.1065944686184615,238,3
238,2023-10-09,34.19583,23.535360000000026,20,80,Inda,,Nagpur,,31.08440180645163,1.2341486300756062,34.16977338164065,0.0211130310599234,239,3
239,2025-03-20,19.17578000000003,1.017629999999997,50,80,Kazakhstan,,Semey,,2.8276240860215283,6.460525003507399,18.978936594790028,0.0304686391745466,240,2
240,2020-05-29,15.449850000000026,4.2934999999999945,70,-160,United States of America,Alaska,Wainwright,,0.0999191935484094,5.298382679571944,13.345875892478269,0.3970974228859849,241,3
241,2022-12-02,2.109700000000032,-3.889749999999992,70,-160,United States of America,Alaska,Wainwright,,-18.728107354838688,8.076604792115528,1.463404625450135,0.0800206759133266,242,4
242,2023-05-21,14.538170000000036,-2.894929999999988,70,-160,United States of America,Alaska,Wainwright,,0.0999191935484094,5.298382679571944,13.345875892478269,0.225029821292201,243,2
243,2020-08-03,33.344700000000046,19.71950000000004,60,70,Russia,,,,20.469376645161315,4.984132756393266,32.92970853614448,0.0832625221154562,244,2
244,2021-08-04,39.97946000000002,23.294399999999996,30,30,Egypt,,Cairo,,35.67121548387099,1.604545522573492,39.68257929030472,0.185024797064738,245,2
245,2022-10-01,37.57076000000001,22.17288000000002,30,30,Egypt,,Cairo,,28.90390606451615,2.3110925630162917,34.68163747205688,1.2501111267358456,246,2
246,2024-01-20,24.70968000000005,8.01302000000004,30,30,Egypt,,Cairo,,18.088574892473144,2.598645290700158,24.585188119223535,0.047906453882735,247,2
247,2024-06-14,42.71923000000004,21.536130000000018,30,30,Egypt,,Cairo,,34.102436500000024,2.7866784670848737,41.06913266771221,0.5921376835462414,248,2
248,2023-08-26,31.70120000000003,14.280570000000012,-30,120,Australia,Western Australia,Perth,,19.498109290322603,4.474154869837984,30.683496464917564,0.2274627420573211,249,2
249,2024-04-15,21.334040000000016,5.106400000000008,50,140,Russia,,,,5.360695611111132,4.490130129133095,16.58602093394387,1.0574346242773236,250,3
250,2024-10-04,17.56826000000001,3.119169999999997,50,140,Russia,,,,7.160548193548412,4.154568345363692,17.546969056957643,0.0051247064129119,251,2
251,2022-09-03,0.9202999999999976,-10.936440000000005,80,-30,Greenland,,,,-13.445318199999978,5.321003465399111,-0.1428095365021988,0.1997949340599528,252,2
252,2025-02-27,-14.126679999999965,-17.773569999999978,80,-30,Greenland,,,,-28.208043999999983,5.428532696552334,-14.636712258619148,0.0939539811454217,253,2
253,2024-05-30,25.34103000000005,9.354300000000023,60,130,Russia,,,,12.145867419354865,5.222435502391148,25.201956175332732,0.026630070319421,254,2
254,2021-01-08,28.763329999999996,15.211479999999996,30,10,Libya / Tunisia,,Tripoli,,17.297863333333357,3.857553169698434,26.94174625757945,0.4722122190639695,255,3
255,2022-12-09,30.728970000000004,13.581700000000012,30,10,Libya / Tunisia,,Tripoli,,18.84032864516131,4.074200575204919,29.02583008317361,0.41803045416848,256,2
256,2022-12-15,29.729730000000018,12.539450000000045,30,10,Libya / Tunisia,,Tripoli,,18.84032864516131,4.074200575204919,29.02583008317361,0.1727700695715023,257,2
257,2020-05-24,21.067470000000014,9.98965000000004,70,120,Russia,,,,3.176427849462388,6.603887263185564,19.6861460074263,0.2091683182228336,258,2
258,2020-12-01,-7.742129999999975,-11.260629999999992,70,120,Russia,,,,-28.787875741935466,7.555179119515108,-9.899927943147691,0.2856051337782451,259,3
259,2024-05-29,22.95210000000003,10.72643000000005,70,120,Russia,,,,3.176427849462388,6.603887263185564,19.6861460074263,0.4945502341901442,260,2
260,2024-03-30,23.236350000000016,5.53597000000002,50,20,Polad,,Warsaw,,9.676853225806472,4.92232559137862,21.982667204253023,0.2546931876962385,261,2
261,2021-01-22,-6.459699999999998,-17.943869999999976,70,-80,Canada,Nunavut,,,-28.922127204301052,8.709507078520124,-7.148359508000741,0.0790698603023303,262,2
262,2022-07-16,23.724080000000015,6.546170000000018,70,-80,Canada,Nunavut,,,13.17537494252876,3.884430371711216,22.8864508718068,0.2156375705157025,263,2
263,2021-05-30,9.869349999999995,0.7813000000000443,60,-70,Canada,Quebec,,,0.6298676881720642,3.1578707831648183,8.52454464608411,0.4258582590159442,264,2
264,2023-07-04,30.49774000000002,6.038100000000043,60,-70,Canada,Quebec,,,15.308903563218417,4.749271657172003,27.18208270614842,0.6981401640490573,265,2
265,2021-10-01,24.43502000000001,10.233180000000004,40,110,China,,,,13.882366258064538,3.98268665540753,23.839082896583363,0.1496319331593676,266,2
266,2020-03-14,-7.594149999999956,-27.430459999999982,70,-110,Canada,Nunavut,,,-22.746836075268796,5.647078611624145,-8.629139546208433,0.1832787565730036,267,2
267,2020-03-21,-6.1381999999999834,-14.68322999999998,70,-110,Canada,Nunavut,,,-22.746836075268796,5.647078611624145,-8.629139546208433,0.4411023322893031,268,2
268,2022-09-04,14.815400000000013,5.48947000000004,70,-110,Canada,Nunavut,,,3.989143066666691,4.055374202103075,14.12757857192438,0.1696073885657545,269,2
269,2024-03-26,-7.355319999999949,-12.8322,70,-110,Canada,Nunavut,,,-22.746836075268796,5.647078611624145,-8.629139546208433,0.2255714208735131,270,2
270,2024-08-08,28.030730000000005,13.93643000000003,70,-110,Canada,Nunavut,,,13.2035288387097,5.512899401709719,26.985777342983994,0.1895468393078132,271,3
271,2025-02-04,-12.363169999999968,-22.128559999999965,70,-110,Canada,Nunavut,,,-29.681820529411745,6.414549292505389,-13.645447298148271,0.1999013866253216,272,2
