,Country,Start Year,Start Month,Total Death Heat Wave,Total Death Cold Wave + Severe Winter Conditions,Total Death Country Year,Pct Death Heat Wave,Pct Death Cold Wave + Severe Winter Conditions
377,Colombia,2023,1.0,0.0,0.0,0.0,0.0,0.0
378,Colombia,2023,3.0,0.0,0.0,22.0,0.0,0.0
379,Colombia,2023,7.0,0.0,0.0,29.0,0.0,0.0
380,Colombia,2023,10.0,0.0,0.0,0.0,0.0,0.0
381,Colombia,2024,1.0,0.0,0.0,34.0,0.0,0.0
382,Colombia,2024,5.0,0.0,0.0,0.0,0.0,0.0
383,Colombia,2024,10.0,0.0,0.0,0.0,0.0,0.0
384,Colombia,2024,11.0,0.0,0.0,0.0,0.0,0.0
385,Congo,2020,3.0,0.0,0.0,20.0,0.0,0.0
386,Congo,2020,11.0,0.0,0.0,0.0,0.0,0.0
387,Congo,2021,11.0,0.0,0.0,24.0,0.0,0.0
388,Congo,2022,9.0,0.0,0.0,34.0,0.0,0.0
389,Congo,2023,7.0,0.0,0.0,52.0,0.0,0.0
390,Congo,2023,12.0,0.0,0.0,23.0,0.0,0.0
391,Costa Rica,2020,11.0,0.0,0.0,0.0,0.0,0.0
392,Costa Rica,2021,7.0,0.0,0.0,3.0,0.0,0.0
393,Costa Rica,2022,10.0,0.0,0.0,0.0,0.0,0.0
394,Costa Rica,2023,8.0,0.0,0.0,0.0,0.0,0.0
395,Costa Rica,2024,11.0,0.0,0.0,0.0,0.0,0.0
396,Croatia,2020,3.0,0.0,0.0,1.0,0.0,0.0
397,Croatia,2020,12.0,0.0,0.0,8.0,0.0,0.0
398,Croatia,2021,7.0,0.0,0.0,10.0,0.0,0.0
399,Croatia,2022,5.0,731.0,0.0,731.0,100.0,0.0
400,Croatia,2022,12.0,0.0,0.0,0.0,0.0,0.0
401,Croatia,2023,5.0,0.0,0.0,0.0,0.0,0.0
402,Croatia,2023,7.0,0.0,0.0,1.0,0.0,0.0
403,Cuba,2020,5.0,0.0,0.0,0.0,0.0,0.0
404,Cuba,2020,7.0,0.0,0.0,0.0,0.0,0.0
405,Cuba,2021,1.0,0.0,0.0,10.0,0.0,0.0
406,Cuba,2021,7.0,0.0,0.0,0.0,0.0,0.0
407,Cuba,2021,8.0,0.0,0.0,0.0,0.0,0.0
408,Cuba,2022,5.0,0.0,0.0,46.0,0.0,0.0
409,Cuba,2022,6.0,0.0,0.0,6.0,0.0,0.0
410,Cuba,2022,8.0,0.0,0.0,16.0,0.0,0.0
411,Cuba,2022,9.0,0.0,0.0,3.0,0.0,0.0
412,Cuba,2023,6.0,0.0,0.0,6.0,0.0,0.0
413,Cuba,2023,8.0,0.0,0.0,0.0,0.0,0.0
414,Cuba,2024,3.0,0.0,0.0,0.0,0.0,0.0
415,Cuba,2024,9.0,0.0,0.0,0.0,0.0,0.0
416,Cuba,2024,10.0,0.0,0.0,10.0,0.0,0.0
417,Cuba,2024,11.0,0.0,0.0,0.0,0.0,0.0
418,Cyprus,2021,7.0,0.0,0.0,4.0,0.0,0.0
419,Cyprus,2024,2.0,0.0,0.0,0.0,0.0,0.0
420,Czechia,2020,2.0,0.0,0.0,1.0,0.0,0.0
421,Czechia,2020,8.0,0.0,0.0,11.0,0.0,0.0
422,Czechia,2021,6.0,0.0,0.0,6.0,0.0,0.0
423,Czechia,2021,7.0,0.0,0.0,0.0,0.0,0.0
424,Czechia,2021,10.0,0.0,0.0,0.0,0.0,0.0
425,Czechia,2022,2.0,0.0,0.0,0.0,0.0,0.0
426,Czechia,2024,9.0,0.0,0.0,13.0,0.0,0.0
427,Côte d’Ivoire,2020,6.0,0.0,0.0,24.0,0.0,0.0
428,Côte d’Ivoire,2021,7.0,0.0,0.0,25.0,0.0,0.0
429,Côte d’Ivoire,2022,6.0,0.0,0.0,13.0,0.0,0.0
430,Côte d’Ivoire,2022,8.0,0.0,0.0,21.0,0.0,0.0
431,Côte d’Ivoire,2023,3.0,0.0,0.0,0.0,0.0,0.0
432,Côte d’Ivoire,2024,6.0,0.0,0.0,26.0,0.0,0.0
433,Côte d’Ivoire,2024,7.0,0.0,0.0,0.0,0.0,0.0
434,Côte d’Ivoire,2024,11.0,0.0,0.0,20.0,0.0,0.0
435,Democratic People's Republic of Korea,2020,8.0,0.0,0.0,22.0,0.0,0.0
436,Democratic People's Republic of Korea,2021,8.0,0.0,0.0,0.0,0.0,0.0
437,Democratic People's Republic of Korea,2024,7.0,0.0,0.0,0.0,0.0,0.0
438,Democratic Republic of the Congo,2020,1.0,0.0,0.0,15.0,0.0,0.0
439,Democratic Republic of the Congo,2020,2.0,0.0,0.0,10.0,0.0,0.0
440,Democratic Republic of the Congo,2020,3.0,0.0,0.0,0.0,0.0,0.0
441,Democratic Republic of the Congo,2020,4.0,0.0,0.0,74.0,0.0,0.0
442,Democratic Republic of the Congo,2020,5.0,0.0,0.0,0.0,0.0,0.0
443,Democratic Republic of the Congo,2020,6.0,0.0,0.0,73.0,0.0,0.0
444,Democratic Republic of the Congo,2020,9.0,0.0,0.0,50.0,0.0,0.0
445,Democratic Republic of the Congo,2020,10.0,0.0,0.0,26.0,0.0,0.0
446,Democratic Republic of the Congo,2020,12.0,0.0,0.0,18.0,0.0,0.0
447,Democratic Republic of the Congo,2021,2.0,0.0,0.0,16.0,0.0,0.0
448,Democratic Republic of the Congo,2021,3.0,0.0,0.0,25.0,0.0,0.0
449,Democratic Republic of the Congo,2021,5.0,0.0,0.0,44.0,0.0,0.0
450,Democratic Republic of the Congo,2021,6.0,0.0,0.0,14.0,0.0,0.0
451,Democratic Republic of the Congo,2021,7.0,0.0,0.0,56.0,0.0,0.0
452,Democratic Republic of the Congo,2021,9.0,0.0,0.0,205.0,0.0,0.0
453,Democratic Republic of the Congo,2021,10.0,0.0,0.0,170.0,0.0,0.0
454,Democratic Republic of the Congo,2021,11.0,0.0,0.0,32.0,0.0,0.0
455,Democratic Republic of the Congo,2022,2.0,0.0,0.0,26.0,0.0,0.0
456,Democratic Republic of the Congo,2022,3.0,0.0,0.0,75.0,0.0,0.0
457,Democratic Republic of the Congo,2022,4.0,0.0,0.0,22.0,0.0,0.0
458,Democratic Republic of the Congo,2022,10.0,0.0,0.0,11.0,0.0,0.0
459,Democratic Republic of the Congo,2022,11.0,0.0,0.0,39.0,0.0,0.0
460,Democratic Republic of the Congo,2022,12.0,0.0,0.0,197.0,0.0,0.0
461,Democratic Republic of the Congo,2023,4.0,0.0,0.0,19.0,0.0,0.0
462,Democratic Republic of the Congo,2023,5.0,0.0,0.0,2830.0,0.0,0.0
463,Democratic Republic of the Congo,2023,9.0,0.0,0.0,17.0,0.0,0.0
464,Democratic Republic of the Congo,2023,11.0,0.0,0.0,4.0,0.0,0.0
465,Democratic Republic of the Congo,2023,12.0,0.0,0.0,76.0,0.0,0.0
466,Democratic Republic of the Congo,2024,1.0,0.0,0.0,300.0,0.0,0.0
467,Democratic Republic of the Congo,2024,3.0,0.0,0.0,2.0,0.0,0.0
468,Democratic Republic of the Congo,2024,4.0,0.0,0.0,75.0,0.0,0.0
469,Democratic Republic of the Congo,2024,5.0,0.0,0.0,13.0,0.0,0.0
470,Democratic Republic of the Congo,2024,8.0,0.0,0.0,20.0,0.0,0.0
471,Democratic Republic of the Congo,2024,10.0,0.0,0.0,23.0,0.0,0.0
472,Democratic Republic of the Congo,2024,11.0,0.0,0.0,11.0,0.0,0.0
473,Denmark,2022,5.0,252.0,0.0,252.0,100.0,0.0
474,Djibouti,2020,4.0,0.0,0.0,8.0,0.0,0.0
475,Djibouti,2022,6.0,0.0,0.0,0.0,0.0,0.0
476,Dominican Republic,2020,7.0,0.0,0.0,2.0,0.0,0.0
477,Dominican Republic,2021,7.0,0.0,0.0,2.0,0.0,0.0
478,Dominican Republic,2022,3.0,0.0,0.0,0.0,0.0,0.0
479,Dominican Republic,2022,9.0,0.0,0.0,2.0,0.0,0.0
480,Dominican Republic,2023,6.0,0.0,0.0,1.0,0.0,0.0
481,Dominican Republic,2023,8.0,0.0,0.0,35.0,0.0,0.0
482,Dominican Republic,2023,11.0,0.0,0.0,34.0,0.0,0.0
483,Dominican Republic,2024,11.0,0.0,0.0,0.0,0.0,0.0
484,Ecuador,2020,2.0,0.0,0.0,0.0,0.0,0.0
485,Ecuador,2020,9.0,0.0,0.0,0.0,0.0,0.0
486,Ecuador,2021,1.0,0.0,0.0,12.0,0.0,0.0
487,Ecuador,2021,2.0,0.0,0.0,6.0,0.0,0.0
488,Ecuador,2021,3.0,0.0,0.0,0.0,0.0,0.0
489,Ecuador,2021,5.0,0.0,0.0,0.0,0.0,0.0
490,Ecuador,2022,1.0,0.0,0.0,29.0,0.0,0.0
491,Ecuador,2022,3.0,0.0,0.0,45.0,0.0,0.0
492,Ecuador,2022,7.0,0.0,0.0,3.0,0.0,0.0
493,Ecuador,2023,1.0,0.0,0.0,30.0,0.0,0.0
494,Ecuador,2023,3.0,0.0,0.0,89.0,0.0,0.0
495,Ecuador,2023,6.0,0.0,0.0,0.0,0.0,0.0
496,Ecuador,2024,1.0,0.0,0.0,6.0,0.0,0.0
497,Ecuador,2024,6.0,0.0,0.0,19.0,0.0,0.0
498,Ecuador,2024,12.0,0.0,0.0,18.0,0.0,0.0
499,Egypt,2020,3.0,0.0,0.0,40.0,0.0,0.0
500,Egypt,2021,2.0,0.0,0.0,13.0,0.0,0.0
501,Egypt,2021,3.0,0.0,0.0,40.0,0.0,0.0
502,Egypt,2021,4.0,0.0,0.0,11.0,0.0,0.0
503,Egypt,2021,9.0,0.0,0.0,12.0,0.0,0.0
504,Egypt,2021,10.0,0.0,0.0,19.0,0.0,0.0
505,Egypt,2021,11.0,0.0,0.0,3.0,0.0,0.0
506,Egypt,2022,1.0,0.0,0.0,14.0,0.0,0.0
507,Egypt,2022,4.0,0.0,0.0,10.0,0.0,0.0
508,Egypt,2022,7.0,0.0,0.0,22.0,0.0,0.0
509,Egypt,2022,8.0,0.0,0.0,41.0,0.0,0.0
510,Egypt,2022,11.0,0.0,0.0,32.0,0.0,0.0
511,Egypt,2023,5.0,0.0,0.0,17.0,0.0,0.0
512,Egypt,2024,10.0,0.0,0.0,12.0,0.0,0.0
513,El Salvador,2020,2.0,0.0,0.0,11.0,0.0,0.0
514,El Salvador,2020,5.0,0.0,0.0,32.0,0.0,0.0
515,El Salvador,2020,10.0,0.0,0.0,42.0,0.0,0.0
516,El Salvador,2020,11.0,0.0,0.0,0.0,0.0,0.0
517,El Salvador,2021,9.0,0.0,0.0,5.0,0.0,0.0
518,El Salvador,2022,7.0,0.0,0.0,1.0,0.0,0.0
519,El Salvador,2022,10.0,0.0,0.0,10.0,0.0,0.0
520,El Salvador,2023,5.0,0.0,0.0,12.0,0.0,0.0
521,El Salvador,2024,6.0,0.0,0.0,19.0,0.0,0.0
522,Equatorial Guinea,2021,3.0,0.0,0.0,107.0,0.0,0.0
523,Equatorial Guinea,2023,2.0,0.0,0.0,10.0,0.0,0.0
524,Eswatini,2022,11.0,0.0,0.0,0.0,0.0,0.0
525,Ethiopia,2020,1.0,0.0,0.0,10.0,0.0,0.0
526,Ethiopia,2020,4.0,0.0,0.0,12.0,0.0,0.0
527,Ethiopia,2020,5.0,0.0,0.0,22.0,0.0,0.0
528,Ethiopia,2020,6.0,0.0,0.0,0.0,0.0,0.0
529,Ethiopia,2021,5.0,0.0,0.0,0.0,0.0,0.0
530,Ethiopia,2022,8.0,0.0,0.0,0.0,0.0,0.0
531,Ethiopia,2022,9.0,0.0,0.0,271.0,0.0,0.0
532,Ethiopia,2023,3.0,0.0,0.0,91.0,0.0,0.0
533,Ethiopia,2023,10.0,0.0,0.0,60.0,0.0,0.0
534,Ethiopia,2024,4.0,0.0,0.0,5.0,0.0,0.0
535,Ethiopia,2024,7.0,0.0,0.0,276.0,0.0,0.0
536,Ethiopia,2024,8.0,0.0,0.0,13.0,0.0,0.0
537,Ethiopia,2024,10.0,0.0,0.0,14.0,0.0,0.0
538,Ethiopia,2024,12.0,0.0,0.0,71.0,0.0,0.0
539,Fiji,2020,1.0,0.0,0.0,2.0,0.0,0.0
540,Fiji,2020,4.0,0.0,0.0,1.0,0.0,0.0
541,Fiji,2020,12.0,0.0,0.0,5.0,0.0,0.0
542,Fiji,2021,1.0,0.0,0.0,6.0,0.0,0.0
543,Fiji,2022,1.0,0.0,0.0,1.0,0.0,0.0
544,Fiji,2023,11.0,0.0,0.0,0.0,0.0,0.0
545,France,2020,1.0,0.0,0.0,0.0,0.0,0.0
546,France,2020,2.0,0.0,0.0,0.0,0.0,0.0
547,France,2020,5.0,0.0,0.0,0.0,0.0,0.0
548,France,2020,6.0,0.0,0.0,0.0,0.0,0.0
549,France,2020,9.0,0.0,0.0,2.0,0.0,0.0
550,France,2020,10.0,0.0,0.0,18.0,0.0,0.0
551,France,2021,2.0,0.0,0.0,0.0,0.0,0.0
552,France,2021,4.0,0.0,0.0,0.0,0.0,0.0
553,France,2021,6.0,0.0,0.0,1.0,0.0,0.0
554,France,2021,7.0,0.0,0.0,0.0,0.0,0.0
555,France,2021,9.0,0.0,0.0,0.0,0.0,0.0
556,France,2021,10.0,0.0,0.0,0.0,0.0,0.0
557,France,2021,11.0,0.0,0.0,32.0,0.0,0.0
558,France,2021,12.0,0.0,0.0,0.0,0.0,0.0
559,France,2022,2.0,0.0,0.0,0.0,0.0,0.0
560,France,2022,6.0,0.0,0.0,1.0,0.0,0.0
561,France,2022,8.0,0.0,0.0,5.0,0.0,0.0
562,France,2022,10.0,0.0,0.0,0.0,0.0,0.0
563,France,2022,12.0,0.0,0.0,10.0,0.0,0.0
564,France,2023,6.0,0.0,0.0,0.0,0.0,0.0
565,France,2023,8.0,0.0,0.0,11.0,0.0,0.0
566,France,2023,11.0,0.0,0.0,2.0,0.0,0.0
567,France,2023,12.0,0.0,0.0,1.0,0.0,0.0
568,France,2024,3.0,0.0,0.0,9.0,0.0,0.0
569,France,2024,9.0,0.0,0.0,12.0,0.0,0.0
570,France,2024,10.0,0.0,0.0,0.0,0.0,0.0
571,France,2024,11.0,0.0,0.0,0.0,0.0,0.0
572,French Guiana,2020,5.0,0.0,0.0,0.0,0.0,0.0
573,Gabon,2023,5.0,0.0,0.0,0.0,0.0,0.0
574,Gabon,2024,11.0,0.0,0.0,0.0,0.0,0.0
575,Gambia,2021,7.0,0.0,0.0,10.0,0.0,0.0
576,Gambia,2022,7.0,0.0,0.0,6.0,0.0,0.0
577,Georgia,2020,7.0,0.0,0.0,0.0,0.0,0.0
578,Georgia,2020,8.0,0.0,0.0,17.0,0.0,0.0
579,Georgia,2021,9.0,0.0,0.0,0.0,0.0,0.0
580,Georgia,2022,6.0,0.0,0.0,0.0,0.0,0.0
581,Georgia,2023,6.0,0.0,0.0,0.0,0.0,0.0
582,Georgia,2023,8.0,0.0,0.0,18.0,0.0,0.0
583,Georgia,2024,12.0,0.0,0.0,12.0,0.0,0.0
584,Germany,2020,2.0,0.0,0.0,0.0,0.0,0.0
585,Germany,2021,6.0,0.0,0.0,0.0,0.0,0.0
586,Germany,2021,7.0,0.0,0.0,226.0,0.0,0.0
587,Germany,2021,10.0,0.0,0.0,1.0,0.0,0.0
588,Germany,2022,2.0,0.0,0.0,3.0,0.0,0.0
589,Germany,2023,11.0,0.0,0.0,2.0,0.0,0.0
590,Germany,2024,5.0,0.0,0.0,12.0,0.0,0.0
591,Ghana,2020,1.0,0.0,0.0,34.0,0.0,0.0
592,Ghana,2020,3.0,0.0,0.0,35.0,0.0,0.0
593,Ghana,2020,6.0,0.0,0.0,3.0,0.0,0.0
594,Ghana,2020,9.0,0.0,0.0,4.0,0.0,0.0
595,Ghana,2020,10.0,0.0,0.0,21.0,0.0,0.0
596,Ghana,2021,6.0,0.0,0.0,4.0,0.0,0.0
597,Ghana,2021,8.0,0.0,0.0,5.0,0.0,0.0
598,Ghana,2022,1.0,0.0,0.0,13.0,0.0,0.0
599,Ghana,2022,5.0,0.0,0.0,11.0,0.0,0.0
600,Ghana,2022,10.0,0.0,0.0,0.0,0.0,0.0
601,Ghana,2023,6.0,0.0,0.0,8.0,0.0,0.0
602,Ghana,2023,10.0,0.0,0.0,0.0,0.0,0.0
603,Greece,2020,1.0,0.0,0.0,12.0,0.0,0.0
604,Greece,2020,4.0,0.0,0.0,0.0,0.0,0.0
605,Greece,2020,8.0,0.0,0.0,8.0,0.0,0.0
606,Greece,2020,9.0,0.0,0.0,0.0,0.0,0.0
607,Greece,2020,10.0,0.0,0.0,2.0,0.0,0.0
608,Greece,2020,11.0,0.0,0.0,0.0,0.0,0.0
609,Greece,2021,3.0,0.0,0.0,0.0,0.0,0.0
610,Greece,2021,7.0,0.0,0.0,12.0,0.0,0.0
611,Greece,2021,9.0,0.0,0.0,1.0,0.0,0.0
612,Greece,2021,12.0,0.0,0.0,16.0,0.0,0.0
613,Greece,2022,2.0,0.0,0.0,11.0,0.0,0.0
614,Greece,2022,7.0,0.0,0.0,0.0,0.0,0.0
615,Greece,2022,10.0,0.0,0.0,46.0,0.0,0.0
616,Greece,2023,3.0,0.0,0.0,57.0,0.0,0.0
617,Greece,2023,7.0,4339.0,0.0,4342.0,99.93090741593736,0.0
618,Greece,2023,8.0,0.0,0.0,20.0,0.0,0.0
619,Greece,2023,9.0,0.0,0.0,17.0,0.0,0.0
620,Greece,2024,2.0,0.0,0.0,0.0,0.0,0.0
621,Greece,2024,8.0,0.0,0.0,1.0,0.0,0.0
622,Greece,2024,12.0,0.0,0.0,41.0,0.0,0.0
623,Grenada,2024,5.0,0.0,0.0,0.0,0.0,0.0
624,Grenada,2024,7.0,0.0,0.0,8.0,0.0,0.0
625,Guatemala,2020,5.0,0.0,0.0,5.0,0.0,0.0
626,Guatemala,2020,6.0,0.0,0.0,0.0,0.0,0.0
627,Guatemala,2020,11.0,0.0,0.0,162.0,0.0,0.0
628,Guatemala,2021,4.0,0.0,0.0,0.0,0.0,0.0
629,Guatemala,2021,5.0,0.0,0.0,0.0,0.0,0.0
630,Guatemala,2021,9.0,0.0,0.0,2.0,0.0,0.0
631,Guatemala,2022,2.0,0.0,0.0,3.0,0.0,0.0
632,Guatemala,2022,5.0,0.0,0.0,48.0,0.0,0.0
633,Guatemala,2022,10.0,0.0,0.0,21.0,0.0,0.0
634,Guatemala,2023,5.0,0.0,0.0,78.0,0.0,0.0
635,Guatemala,2023,11.0,0.0,0.0,86.0,0.0,0.0
636,Guatemala,2024,1.0,0.0,0.0,0.0,0.0,0.0
637,Guatemala,2024,2.0,0.0,0.0,11.0,0.0,0.0
638,Guatemala,2024,5.0,0.0,0.0,0.0,0.0,0.0
639,Guatemala,2024,6.0,0.0,0.0,28.0,0.0,0.0
640,Guatemala,2024,11.0,0.0,0.0,0.0,0.0,0.0
641,Guinea,2020,9.0,0.0,0.0,0.0,0.0,0.0
642,Guinea,2021,5.0,0.0,0.0,15.0,0.0,0.0
643,Guinea,2021,8.0,0.0,0.0,6.0,0.0,0.0
644,Guinea,2022,3.0,0.0,0.0,18.0,0.0,0.0
645,Guinea,2022,8.0,0.0,0.0,0.0,0.0,0.0
646,Guinea,2022,11.0,0.0,0.0,24.0,0.0,0.0
647,Guinea,2023,8.0,0.0,0.0,8.0,0.0,0.0
648,Guinea,2023,12.0,0.0,0.0,18.0,0.0,0.0
649,Guinea,2024,4.0,0.0,0.0,16.0,0.0,0.0
650,Guinea,2024,7.0,0.0,0.0,23.0,0.0,0.0
651,Guinea,2024,8.0,0.0,0.0,5.0,0.0,0.0
652,Guinea,2024,9.0,0.0,0.0,13.0,0.0,0.0
653,Guinea-Bissau,2021,5.0,0.0,0.0,14.0,0.0,0.0
654,Guinea-Bissau,2023,1.0,0.0,0.0,0.0,0.0,0.0
655,Guyana,2021,5.0,0.0,0.0,0.0,0.0,0.0
656,Guyana,2022,5.0,0.0,0.0,0.0,0.0,0.0
657,Haiti,2021,4.0,0.0,0.0,7.0,0.0,0.0
658,Haiti,2021,7.0,0.0,0.0,0.0,0.0,0.0
659,Haiti,2021,8.0,0.0,0.0,2575.0,0.0,0.0
660,Haiti,2021,12.0,0.0,0.0,61.0,0.0,0.0
661,Haiti,2022,1.0,0.0,0.0,7.0,0.0,0.0
662,Haiti,2022,3.0,0.0,0.0,2.0,0.0,0.0
663,Haiti,2022,10.0,0.0,0.0,511.0,0.0,0.0
664,Haiti,2023,6.0,0.0,0.0,78.0,0.0,0.0
665,Haiti,2023,11.0,0.0,0.0,2.0,0.0,0.0
666,Haiti,2024,5.0,0.0,0.0,13.0,0.0,0.0
667,Haiti,2024,9.0,0.0,0.0,24.0,0.0,0.0
668,Haiti,2024,11.0,0.0,0.0,16.0,0.0,0.0
669,Haiti,2024,12.0,0.0,0.0,14.0,0.0,0.0
670,Honduras,2020,2.0,0.0,0.0,3.0,0.0,0.0
671,Honduras,2020,5.0,0.0,0.0,5.0,0.0,0.0
672,Honduras,2020,11.0,0.0,0.0,124.0,0.0,0.0
673,Honduras,2021,10.0,0.0,0.0,0.0,0.0,0.0
674,Honduras,2022,2.0,0.0,0.0,0.0,0.0,0.0
675,Honduras,2022,7.0,0.0,0.0,9.0,0.0,0.0
676,Honduras,2023,1.0,0.0,0.0,0.0,0.0,0.0
677,Honduras,2023,11.0,0.0,0.0,4.0,0.0,0.0
678,Honduras,2023,12.0,0.0,0.0,13.0,0.0,0.0
679,Honduras,2024,2.0,0.0,0.0,17.0,0.0,0.0
680,Honduras,2024,4.0,0.0,0.0,0.0,0.0,0.0
681,Honduras,2024,6.0,0.0,0.0,1.0,0.0,0.0
682,Honduras,2024,11.0,0.0,0.0,2.0,0.0,0.0
683,Iceland,2023,10.0,0.0,0.0,0.0,0.0,0.0
684,India,2020,1.0,0.0,0.0,37.0,0.0,0.0
685,India,2020,5.0,0.0,0.0,166.0,0.0,0.0
686,India,2020,6.0,0.0,0.0,1928.0,0.0,0.0
687,India,2020,8.0,0.0,0.0,88.0,0.0,0.0
688,India,2020,9.0,0.0,0.0,44.0,0.0,0.0
689,India,2020,10.0,0.0,0.0,152.0,0.0,0.0
690,India,2020,11.0,0.0,0.0,26.0,0.0,0.0
691,India,2021,1.0,0.0,0.0,45.0,0.0,0.0
692,India,2021,2.0,0.0,0.0,292.0,0.0,0.0
693,India,2021,4.0,0.0,0.0,18.0,0.0,0.0
694,India,2021,5.0,0.0,0.0,235.0,0.0,0.0
695,India,2021,6.0,0.0,0.0,1356.0,0.0,0.0
696,India,2021,7.0,0.0,0.0,88.0,0.0,0.0
697,India,2021,8.0,0.0,0.0,35.0,0.0,0.0
698,India,2021,9.0,0.0,0.0,38.0,0.0,0.0
699,India,2021,10.0,0.0,0.0,103.0,0.0,0.0
700,India,2021,11.0,0.0,0.0,87.0,0.0,0.0
701,India,2021,12.0,0.0,0.0,5.0,0.0,0.0
702,India,2022,1.0,0.0,0.0,12.0,0.0,0.0
703,India,2022,2.0,0.0,0.0,13.0,0.0,0.0
704,India,2022,3.0,25.0,0.0,25.0,100.0,0.0
705,India,2022,4.0,0.0,0.0,31.0,0.0,0.0
706,India,2022,5.0,0.0,0.0,2062.0,0.0,0.0
707,India,2022,6.0,0.0,0.0,89.0,0.0,0.0
708,India,2022,8.0,0.0,0.0,63.0,0.0,0.0
709,India,2022,9.0,0.0,0.0,0.0,0.0,0.0
710,India,2022,10.0,0.0,0.0,194.0,0.0,0.0
711,India,2022,12.0,0.0,0.0,16.0,0.0,0.0
712,India,2023,1.0,0.0,0.0,33.0,0.0,0.0
713,India,2023,3.0,0.0,0.0,52.0,0.0,0.0
714,India,2023,4.0,190.0,0.0,190.0,100.0,0.0
715,India,2023,5.0,0.0,0.0,22.0,0.0,0.0
716,India,2023,6.0,0.0,0.0,1911.0,0.0,0.0
717,India,2023,7.0,0.0,0.0,51.0,0.0,0.0
718,India,2023,8.0,0.0,0.0,71.0,0.0,0.0
719,India,2023,9.0,0.0,0.0,12.0,0.0,0.0
720,India,2023,10.0,0.0,0.0,178.0,0.0,0.0
721,India,2023,11.0,0.0,0.0,61.0,0.0,0.0
722,India,2023,12.0,0.0,0.0,30.0,0.0,0.0
723,India,2024,1.0,0.0,0.0,15.0,0.0,0.0
724,India,2024,2.0,0.0,0.0,11.0,0.0,0.0
725,India,2024,3.0,733.0,0.0,737.0,99.4572591587517,0.0
726,India,2024,5.0,0.0,0.0,164.0,0.0,0.0
727,India,2024,7.0,0.0,0.0,688.0,0.0,0.0
728,India,2024,8.0,0.0,0.0,78.0,0.0,0.0
729,India,2024,10.0,0.0,0.0,24.0,0.0,0.0
730,India,2024,11.0,0.0,0.0,46.0,0.0,0.0
731,India,2024,12.0,0.0,0.0,33.0,0.0,0.0
732,Indonesia,2020,1.0,0.0,0.0,39.0,0.0,0.0
733,Indonesia,2020,2.0,0.0,0.0,16.0,0.0,0.0
734,Indonesia,2020,3.0,0.0,0.0,3.0,0.0,0.0
735,Indonesia,2020,4.0,0.0,0.0,6.0,0.0,0.0
736,Indonesia,2020,5.0,0.0,0.0,11.0,0.0,0.0
737,Indonesia,2020,6.0,0.0,0.0,7.0,0.0,0.0
738,Indonesia,2020,7.0,0.0,0.0,105.0,0.0,0.0
739,Indonesia,2020,8.0,0.0,0.0,0.0,0.0,0.0
740,Indonesia,2020,9.0,0.0,0.0,11.0,0.0,0.0
741,Indonesia,2020,10.0,0.0,0.0,15.0,0.0,0.0
742,Indonesia,2020,11.0,0.0,0.0,0.0,0.0,0.0
743,Indonesia,2020,12.0,0.0,0.0,7.0,0.0,0.0
744,Indonesia,2021,1.0,0.0,0.0,196.0,0.0,0.0
745,Indonesia,2021,2.0,0.0,0.0,29.0,0.0,0.0
746,Indonesia,2021,3.0,0.0,0.0,27.0,0.0,0.0
747,Indonesia,2021,4.0,0.0,0.0,248.0,0.0,0.0
748,Indonesia,2021,5.0,0.0,0.0,0.0,0.0,0.0
749,Indonesia,2021,6.0,0.0,0.0,0.0,0.0,0.0
750,Indonesia,2021,7.0,0.0,0.0,55.0,0.0,0.0
751,Indonesia,2021,8.0,0.0,0.0,9.0,0.0,0.0
752,Indonesia,2021,9.0,0.0,0.0,41.0,0.0,0.0
753,Indonesia,2021,10.0,0.0,0.0,3.0,0.0,0.0
754,Indonesia,2021,11.0,0.0,0.0,9.0,0.0,0.0
755,Indonesia,2021,12.0,0.0,0.0,79.0,0.0,0.0
756,Indonesia,2022,1.0,0.0,0.0,10.0,0.0,0.0
